date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:45:32	158/158	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/delivey/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://kitpro.site/delivey/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.6)
11:45:33	148/148	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/delivey/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://kitpro.site/delivey/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.6)
11:45:39	60640/60640	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2019:40:16%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-11.css?ver=1705520416	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-113a5c.css	(from https://kitpro.site/delivey/template-kit/home/)
11:45:44	121474/121474	---M-Z	200	added ('OK')	text/css	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon6fca.css	(from https://kitpro.site/delivey/template-kit/home/)
11:45:46	56757/56757	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Feb%202022%2002:43:00%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/burg.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/burg.png	(from https://kitpro.site/delivey/template-kit/home/)
11:45:49	5473/5473	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Feb%202022%2003:22:28%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/box.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/box.png	(from https://kitpro.site/delivey/template-kit/home/)
11:45:50	126840/126840	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Feb%202022%2002:43:01%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/gro.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/gro.png	(from https://kitpro.site/delivey/template-kit/home/)
11:45:51	22403/22403	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Feb%202022%2004:22:52%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/bikefix.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/bikefix.png	(from https://kitpro.site/delivey/template-kit/home/)
11:45:51	12671/12671	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Feb%202022%2004:22:54%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/vespfix.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/vespfix.png	(from https://kitpro.site/delivey/template-kit/home/)
11:45:52	13422/13422	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Feb%202022%2004:22:53%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/carfix.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/carfix.png	(from https://kitpro.site/delivey/template-kit/home/)
11:45:53	12030/12030	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Mar%202023%2007:44:10%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/google-play-icon.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/google-play-icon.png	(from https://kitpro.site/delivey/template-kit/home/)
11:45:54	13121/13121	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Mar%202023%2007:44:09%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/apps-store2.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/apps-store2.png	(from https://kitpro.site/delivey/template-kit/home/)
11:45:56	130890/130890	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Feb%202022%2002:03:30%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/testi1.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/testi1.jpg	(from https://kitpro.site/delivey/template-kit/home/)
11:45:57	143029/143029	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Feb%202022%2002:03:33%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/testi2.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/testi2.jpg	(from https://kitpro.site/delivey/template-kit/home/)
11:45:58	613232/613232	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Feb%202022%2007:38:29%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/hpp-762x1024.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/hpp-762x1024.png	(from https://kitpro.site/delivey/template-kit/home/)
11:45:59	143980/143980	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Feb%202022%2002:03:36%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/testi3.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/testi3.jpg	(from https://kitpro.site/delivey/template-kit/home/)
11:46:00	18251/18251	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2005:18:05%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-23.css?ver=1705468685	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-23299e.css	(from https://kitpro.site/delivey/template-kit/home/)
11:46:02	115949/115949	---M-Z	200	added ('OK')	text/css	date:Thu,%2021%20Sep%202023%2002:16:45%20GMT	https://kitpro.site/delivey/wp-content/plugins/metform/public/assets/css/metform-ui.css?ver=3.5.0	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/metform/public/assets/css/metform-ui3b71.css	(from https://kitpro.site/delivey/template-kit/home/)
11:46:03	25292/25292	---M-Z	200	added ('OK')	text/css	date:Thu,%2021%20Sep%202023%2002:16:45%20GMT	https://kitpro.site/delivey/wp-content/plugins/metform/public/assets/css/style.css?ver=3.5.0	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/metform/public/assets/css/style3b71.css	(from https://kitpro.site/delivey/template-kit/home/)
11:46:04	18772/18772	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2005:18:05%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-340.css?ver=1705468685	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-340299e.css	(from https://kitpro.site/delivey/template-kit/home/)
11:46:05	18468/18468	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20May%202024%2003:31:12%20GMT	https://kitpro.site/delivey/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.21.8	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/elementor/assets/lib/animations/animations.min3cad.css	(from https://kitpro.site/delivey/template-kit/home/)
11:46:06	1264/1264	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Sep%202023%2002:16:45%20GMT	https://kitpro.site/delivey/wp-content/plugins/metform/public/assets/js/htm.js?ver=3.5.0	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/metform/public/assets/js/htm3b71.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:08	8171/8171	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2006:37:03%20GMT	https://kitpro.site/delivey/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:09	6625/6625	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Dec%202023%2002:32:29%20GMT	https://kitpro.site/delivey/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:11	38590/38590	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20May%202024%2008:37:41%20GMT	https://kitpro.site/delivey/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:13	10609/10609	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2006:37:02%20GMT	https://kitpro.site/delivey/wp-includes/js/dist/vendor/react.min.js?ver=18.2.0	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-includes/js/dist/vendor/react.min7a3b.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:16	129397/129397	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2006:37:03%20GMT	https://kitpro.site/delivey/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.2.0	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-includes/js/dist/vendor/react-dom.min7a3b.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:17	1000/1000	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20May%202024%2008:37:41%20GMT	https://kitpro.site/delivey/wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-includes/js/dist/escape-html.min3a9d.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:17	11978/11978	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20May%202024%2008:37:41%20GMT	https://kitpro.site/delivey/wp-includes/js/dist/element.min.js?ver=cb762d190aebbec25b27	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-includes/js/dist/element.min1596.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:18	601985/601985	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Sep%202023%2002:16:45%20GMT	https://kitpro.site/delivey/wp-content/plugins/metform/public/assets/js/app.js?ver=3.5.0	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/metform/public/assets/js/app3b71.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:21	252292/252292	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/delivey/wp-content/plugins/elementskit-lite/widgets/lottie/assets/js/lottie.min.js?ver=3.0.6	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/elementskit-lite/widgets/lottie/assets/js/lottie.min7c45.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:22	1163/1163	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:23:06%20GMT	https://kitpro.site/delivey/wp-content/plugins/elementskit-lite/widgets/lottie/assets/js/lottie.init.js?ver=3.0.6	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/elementskit-lite/widgets/lottie/assets/js/lottie.init7c45.js	(from https://kitpro.site/delivey/template-kit/home/)
11:46:24	33402/33402	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20Jan%202024%2010:56:06%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-305.css?ver=1705575366	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-3051ac9.css	(from https://kitpro.site/delivey/template-kit/about/)
11:46:25	1801/1801	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20May%202024%2003:31:13%20GMT	https://kitpro.site/delivey/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://kitpro.site/delivey/template-kit/about/)
11:46:26	156077/156077	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Feb%202022%2007:38:26%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/happy-young-delivery-man-holding-pizza-box-against-2022-02-07-22-22-56-utc-copy2.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/happy-young-delivery-man-holding-pizza-box-against-2022-02-07-22-22-56-utc-copy2.png	(from https://kitpro.site/delivey/template-kit/about/)
11:46:26	16636/16636	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2011:18:03%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-400.css?ver=1705490283	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-4008e93.css	(from https://kitpro.site/delivey/template-kit/service/)
11:46:26	13698/13698	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jan%202024%2013:21:33%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-409.css?ver=1705670493	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-409a250.css	(from https://kitpro.site/delivey/template-kit/be-partner/)
11:46:27	52300/52300	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Feb%202022%2007:35:33%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/food-1.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/food-1.png	(from https://kitpro.site/delivey/template-kit/be-partner/)
11:46:28	31326/31326	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Feb%202022%2007:35:36%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/grocry.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/grocry.png	(from https://kitpro.site/delivey/template-kit/be-partner/)
11:46:28	21992/21992	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Feb%202022%2007:35:38%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/londri.png	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/londri.png	(from https://kitpro.site/delivey/template-kit/be-partner/)
11:46:28	29951/29951	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jan%202024%2013:21:16%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-413.css?ver=1705670476	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-413272c.css	(from https://kitpro.site/delivey/template-kit/team/)
11:46:29	135988/135988	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Feb%202022%2007:40:47%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/food-delivery-rider-with-bicycle-delivering-food-2021-09-01-18-22-34-utc2.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/food-delivery-rider-with-bicycle-delivering-food-2021-09-01-18-22-34-utc2.jpg	(from https://kitpro.site/delivey/template-kit/team/)
11:46:30	99966/99966	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Feb%202022%2007:45:25%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-cheerful-asian-male-courier-with-thermo-bag-2021-09-03-20-53-03-utcmini.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-cheerful-asian-male-courier-with-thermo-bag-2021-09-03-20-53-03-utcmini.jpg	(from https://kitpro.site/delivey/template-kit/team/)
11:46:31	74453/74453	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Feb%202022%2007:45:25%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-caucasian-male-courier-with-thermo-bag-deliv-2021-09-03-20-53-03-utcmini.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-caucasian-male-courier-with-thermo-bag-deliv-2021-09-03-20-53-03-utcmini.jpg	(from https://kitpro.site/delivey/template-kit/team/)
11:46:31	89924/89924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Feb%202022%2007:45:24%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/food-delivery-rider-with-bicycle-delivering-food-2021-09-01-18-22-34-utc2mini.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/food-delivery-rider-with-bicycle-delivering-food-2021-09-01-18-22-34-utc2mini.jpg	(from https://kitpro.site/delivey/template-kit/team/)
11:46:31	94559/94559	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Feb%202022%2007:45:26%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-cheerful-caucasian-male-courier-with-thermo-2022-02-02-21-53-59-utcmini.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-cheerful-caucasian-male-courier-with-thermo-2022-02-02-21-53-59-utcmini.jpg	(from https://kitpro.site/delivey/template-kit/team/)
11:46:32	77280/77280	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Feb%202022%2007:45:23%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/asian-female-delivering-takeaway-food-to-customer-2021-12-09-20-22-50-utc-1mini.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/asian-female-delivering-takeaway-food-to-customer-2021-12-09-20-22-50-utc-1mini.jpg	(from https://kitpro.site/delivey/template-kit/team/)
11:46:32	93306/93306	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Feb%202022%2007:48:14%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-asian-male-courier-with-thermo-bag-wearing-f-2021-09-03-20-53-03-utcmini.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-asian-male-courier-with-thermo-bag-wearing-f-2021-09-03-20-53-03-utcmini.jpg	(from https://kitpro.site/delivey/template-kit/team/)
11:46:32	20713/20713	---M-Z	200	added ('OK')	text/css	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min.css?ver=11.6.16	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min430c.css	(from https://kitpro.site/delivey/template-kit/team/)
11:46:32	1908/1908	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/js/elements/team.js?ver=2.6.3	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/js/elements/team6fca.js	(from https://kitpro.site/delivey/template-kit/team/)
11:46:33	42588/42588	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min.js?ver=11.6.16	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min430c.js	(from https://kitpro.site/delivey/template-kit/team/)
11:46:34	9458/9458	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Jan%202024%2011:20:13%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-418.css?ver=1705749613	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-418d771.css	(from https://kitpro.site/delivey/template-kit/faq/)
11:46:34	34671/34671	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2006:59:28%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-424.css?ver=1705474768	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-424324b.css	(from https://kitpro.site/delivey/template-kit/pricing/)
11:46:35	9929/9929	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20May%202024%2003:31:11%20GMT	http://kitpro.site/delivey/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://kitpro.site/delivey/template-kit/pricing/)
11:46:36	1972/1972	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jan%202024%2020:19:34%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-429.css?ver=1705695574	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-429518b.css	(from https://kitpro.site/delivey/template-kit/404/)
11:46:36	10846/10846	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Jan%202024%2001:57:24%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-503.css?ver=1705715844	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-5036436.css	(from https://kitpro.site/delivey/template-kit/blog-2/)
11:46:38	93217/93217	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:27:01%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/green-delivery-thermo-backpack-with-food-on-scoote-2022-02-06-06-04-53-utc-1024x684.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/green-delivery-thermo-backpack-with-food-on-scoote-2022-02-06-06-04-53-utc-1024x684.jpg	(from https://kitpro.site/delivey/template-kit/blog-2/)
11:46:38	92678/92678	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:27:08%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-cheerful-caucasian-male-courier-with-thermo-2022-02-02-21-53-59-utc-1024x684.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/young-cheerful-caucasian-male-courier-with-thermo-2022-02-02-21-53-59-utc-1024x684.jpg	(from https://kitpro.site/delivey/template-kit/blog-2/)
11:46:40	52473/52473	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:27:02%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/happy-young-delivery-man-holding-pizza-box-against-2022-02-07-22-22-56-utc-1024x683.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/happy-young-delivery-man-holding-pizza-box-against-2022-02-07-22-22-56-utc-1024x683.jpg	(from https://kitpro.site/delivey/template-kit/blog-2/)
11:46:41	89349/89349	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:27:03%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/male-courier-with-refrigerator-bag-riding-bicycle-2021-09-03-20-53-03-utc-1024x684.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/male-courier-with-refrigerator-bag-riding-bicycle-2021-09-03-20-53-03-utc-1024x684.jpg	(from https://kitpro.site/delivey/template-kit/blog-2/)
11:46:42	108185/108185	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:26:59%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/courier-delivering-package-to-woman-at-home-2022-01-31-00-53-16-utc-1024x683.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/courier-delivering-package-to-woman-at-home-2022-01-31-00-53-16-utc-1024x683.jpg	(from https://kitpro.site/delivey/template-kit/blog-2/)
11:46:44	123592/123592	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Feb%202022%2002:27:00%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/food-delivery-rider-with-bicycle-delivering-food-2021-09-01-18-22-34-utc-1024x684.jpg	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/2022/02/food-delivery-rider-with-bicycle-delivering-food-2021-09-01-18-22-34-utc-1024x684.jpg	(from https://kitpro.site/delivey/template-kit/blog-2/)
11:46:45	17985/17985	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jan%202024%2022:32:04%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-405.css?ver=1705703524	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-405e9bd.css	(from https://kitpro.site/delivey/template-kit/contact-us/)
11:46:47	27780/27780	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jan%202024%2022:32:04%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-453.css?ver=1705703524	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-453e9bd.css	(from https://kitpro.site/delivey/template-kit/contact-us/)
11:46:50	9254/9254	---M-Z	200	added ('OK')	text/css	date:Fri,%2007%20Jun%202024%2014:35:52%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-760.css?ver=1717770952	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-7608ad0.css	(from https://kitpro.site/delivey/template-kit/header/)
11:46:53	17785/17785	---M-Z	200	added ('OK')	text/css	date:Fri,%2007%20Jun%202024%2014:35:52%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-767.css?ver=1717770952	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-7678ad0.css	(from https://kitpro.site/delivey/template-kit/footer/)
11:46:57	18396/18396	---M-Z	200	added ('OK')	text/css	date:Fri,%2007%20Jun%202024%2014:35:52%20GMT	https://kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-776.css?ver=1717770952	Z:/Templates%20Default/Delivey/kitpro.site/delivey/wp-content/uploads/sites/70/elementor/css/post-7768ad0.css	(from https://kitpro.site/delivey/template-kit/address-metform/)
